t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{nu}, drho_{nu}, phi (GeV^4), rho_vs(GeV^4), sigma_rad (GeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
9.39671e+04,6.74357e-08,3.73896e-03,2.67440e-03,1.28592e-22,3.55797e-27,8.97120e-23,1.34179e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.21579e-11,7.60001e-01,5.74347e-05,1.85923e-07,1.21140e-05,5.99618e-02,2.41041e-14,4.78717e-11,5.20614e-11,2.99994e-10
9.58462e+04,6.81033e-08,3.70213e-03,2.64805e-03,1.23599e-22,3.45385e-27,8.62287e-23,1.30252e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.13882e-11,7.60001e-01,5.74344e-05,1.85932e-07,1.21141e-05,5.99618e-02,2.41044e-14,4.78719e-11,5.20614e-11,2.99994e-10
9.77628e+04,6.87776e-08,3.66566e-03,2.62196e-03,1.18800e-22,3.35277e-27,8.28807e-23,1.26441e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.96056e-11,7.60001e-01,5.74342e-05,1.85943e-07,1.21142e-05,5.99618e-02,2.41047e-14,4.78721e-11,5.20614e-11,2.99994e-10
9.97177e+04,6.94585e-08,3.62955e-03,2.59613e-03,1.14187e-22,3.25466e-27,7.96626e-23,1.22740e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.73399e-11,7.60001e-01,5.74340e-05,1.85957e-07,1.21142e-05,5.99618e-02,2.41050e-14,4.78723e-11,5.20614e-11,2.99994e-10
1.01712e+05,7.01462e-08,3.59379e-03,2.57056e-03,1.09754e-22,3.15941e-27,7.65695e-23,1.19148e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.51901e-11,7.60001e-01,5.74338e-05,1.85973e-07,1.21143e-05,5.99618e-02,2.41053e-14,4.78725e-11,5.20614e-11,2.99994e-10
1.03746e+05,7.08407e-08,3.55839e-03,2.54523e-03,1.05492e-22,3.06695e-27,7.35965e-23,1.15662e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.33605e-11,7.60001e-01,5.74336e-05,1.85991e-07,1.21144e-05,5.99618e-02,2.41055e-14,4.78728e-11,5.20614e-11,2.99994e-10
1.05820e+05,7.15420e-08,3.52333e-03,2.52016e-03,1.01396e-22,2.97720e-27,7.07389e-23,1.12277e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.17692e-11,7.60001e-01,5.74334e-05,1.86012e-07,1.21144e-05,5.99618e-02,2.41058e-14,4.78730e-11,5.20613e-11,2.99994e-10
1.07936e+05,7.22503e-08,3.48862e-03,2.49533e-03,9.74592e-23,2.89007e-27,6.79923e-23,1.08991e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.02862e-11,7.60001e-01,5.74333e-05,1.86035e-07,1.21145e-05,5.99618e-02,2.41061e-14,4.78733e-11,5.20613e-11,2.99994e-10
1.10095e+05,7.29657e-08,3.45425e-03,2.47075e-03,9.36751e-23,2.80550e-27,6.53524e-23,1.05802e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.88526e-11,7.60001e-01,5.74331e-05,1.86059e-07,1.21146e-05,5.99618e-02,2.41064e-14,4.78735e-11,5.20613e-11,2.99994e-10
1.12296e+05,7.36881e-08,3.42022e-03,2.44641e-03,9.00380e-23,2.72340e-27,6.28149e-23,1.02705e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.74733e-11,7.60001e-01,5.74329e-05,1.86085e-07,1.21146e-05,5.99618e-02,2.41066e-14,4.78738e-11,5.20613e-11,2.99994e-10
1.14542e+05,7.44176e-08,3.38653e-03,2.42231e-03,8.65420e-23,2.64370e-27,6.03759e-23,9.96999e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.61697e-11,7.60001e-01,5.74327e-05,1.86113e-07,1.21147e-05,5.99618e-02,2.41069e-14,4.78741e-11,5.20613e-11,2.99994e-10
1.16832e+05,7.51544e-08,3.35317e-03,2.39844e-03,8.31818e-23,2.56633e-27,5.80317e-23,9.67822e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.49507e-11,7.60001e-01,5.74325e-05,1.86143e-07,1.21147e-05,5.99618e-02,2.41071e-14,4.78744e-11,5.20613e-11,2.99994e-10
1.19169e+05,7.58984e-08,3.32013e-03,2.37482e-03,7.99521e-23,2.49123e-27,5.57785e-23,9.39500e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.38112e-11,7.60001e-01,5.74324e-05,1.86175e-07,1.21148e-05,5.99618e-02,2.41073e-14,4.78748e-11,5.20613e-11,2.99994e-10
1.21552e+05,7.66499e-08,3.28742e-03,2.35142e-03,7.68477e-23,2.41833e-27,5.36127e-23,9.12006e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.27901e-11,7.60001e-01,5.74322e-05,1.86207e-07,1.21149e-05,5.99618e-02,2.41075e-14,4.78751e-11,5.20613e-11,2.99994e-10
1.23982e+05,7.74087e-08,3.25504e-03,2.32826e-03,7.38639e-23,2.34756e-27,5.15311e-23,8.85317e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.20897e-11,7.60001e-01,5.74320e-05,1.86241e-07,1.21149e-05,5.99618e-02,2.41077e-14,4.78755e-11,5.20613e-11,2.99994e-10
1.26462e+05,7.81751e-08,3.22297e-03,2.30532e-03,7.09960e-23,2.27886e-27,4.95303e-23,8.59408e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.17638e-11,7.60001e-01,5.74319e-05,1.86273e-07,1.21150e-05,5.99618e-02,2.41079e-14,4.78759e-11,5.20613e-11,2.99994e-10
1.28990e+05,7.89491e-08,3.19122e-03,2.28261e-03,6.82394e-23,2.21217e-27,4.76071e-23,8.34258e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.15619e-11,7.60001e-01,5.74317e-05,1.86306e-07,1.21151e-05,5.99618e-02,2.41081e-14,4.78763e-11,5.20613e-11,2.99994e-10
1.31570e+05,7.97307e-08,3.15978e-03,2.26012e-03,6.55898e-23,2.14743e-27,4.57587e-23,8.09844e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.13046e-11,7.60001e-01,5.74316e-05,1.86338e-07,1.21151e-05,5.99618e-02,2.41082e-14,4.78767e-11,5.20613e-11,2.99994e-10
1.34201e+05,8.05201e-08,3.12865e-03,2.23786e-03,6.30431e-23,2.08459e-27,4.39820e-23,7.86145e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.09728e-11,7.60001e-01,5.74314e-05,1.86370e-07,1.21152e-05,5.99618e-02,2.41084e-14,4.78771e-11,5.20613e-11,2.99994e-10
1.36885e+05,8.13173e-08,3.09783e-03,2.21581e-03,6.05953e-23,2.02358e-27,4.22743e-23,7.63139e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.06225e-11,7.60001e-01,5.74312e-05,1.86401e-07,1.21152e-05,5.99618e-02,2.41085e-14,4.78775e-11,5.20613e-11,2.99994e-10
1.39622e+05,8.21224e-08,3.06731e-03,2.19398e-03,5.82426e-23,1.96436e-27,4.06329e-23,7.40806e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.02961e-11,7.60001e-01,5.74311e-05,1.86433e-07,1.21153e-05,5.99618e-02,2.41086e-14,4.78780e-11,5.20613e-11,2.99994e-10
1.42414e+05,8.29354e-08,3.03709e-03,2.17237e-03,5.59811e-23,1.90688e-27,3.90552e-23,7.19127e-17,0.00000e+00,0.00000e+00,0.00000e+00,9.99837e-12,7.60001e-01,5.74309e-05,1.86463e-07,1.21153e-05,5.99618e-02,2.41087e-14,4.78785e-11,5.20613e-11,2.99994e-10
1.45262e+05,8.37565e-08,3.00717e-03,2.15097e-03,5.38075e-23,1.85108e-27,3.75388e-23,6.98082e-17,0.00000e+00,0.00000e+00,0.00000e+00,7.25791e-12,7.60001e-01,5.74308e-05,1.86484e-07,1.21154e-05,5.99618e-02,2.41088e-14,4.78790e-11,5.20613e-11,2.99994e-10
1.46397e+05,8.40826e-08,2.99549e-03,2.14261e-03,5.29760e-23,1.82958e-27,3.69587e-23,6.89976e-17,0.00000e+00,0.00000e+00,0.00000e+00,5.08150e-12,7.60001e-01,5.74308e-05,1.86487e-07,1.21154e-05,5.99618e-02,2.41089e-14,4.78792e-11,5.20613e-11,2.99994e-10
1.47117e+05,8.42889e-08,2.98815e-03,2.13736e-03,5.24588e-23,1.81617e-27,3.65978e-23,6.84917e-17,0.00000e+00,0.00000e+00,0.00000e+00,3.93050e-12,7.60001e-01,5.74308e-05,1.86490e-07,1.21154e-05,5.99618e-02,2.41089e-14,4.78793e-11,5.20613e-11,2.99994e-10
1.47771e+05,8.44759e-08,2.98153e-03,2.13262e-03,5.19953e-23,1.80412e-27,3.62745e-23,6.80373e-17,0.00000e+00,0.00000e+00,0.00000e+00,3.38210e-12,7.60001e-01,5.74308e-05,1.86492e-07,1.21154e-05,5.99618e-02,2.41089e-14,4.78794e-11,5.20613e-11,2.99994e-10
1.48752e+05,8.47555e-08,2.97168e-03,2.12557e-03,5.13115e-23,1.78629e-27,3.57974e-23,6.73651e-17,0.00000e+00,0.00000e+00,0.00000e+00,3.07821e-12,7.60001e-01,5.74308e-05,1.86495e-07,1.21154e-05,5.99618e-02,2.41089e-14,4.78796e-11,5.20613e-11,2.99994e-10
1.50224e+05,8.51728e-08,2.95708e-03,2.11513e-03,5.03108e-23,1.76010e-27,3.50993e-23,6.63774e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.99261e-12,7.60001e-01,5.74307e-05,1.86500e-07,1.21154e-05,5.99618e-02,2.41090e-14,4.78798e-11,5.20613e-11,2.99994e-10
1.52432e+05,8.57942e-08,2.93559e-03,2.09976e-03,4.88638e-23,1.72200e-27,3.40898e-23,6.49404e-17,0.00000e+00,0.00000e+00,0.00000e+00,3.01869e-12,7.60001e-01,5.74307e-05,1.86506e-07,1.21154e-05,5.99618e-02,2.41090e-14,4.78802e-11,5.20613e-11,2.99994e-10
1.55480e+05,8.66436e-08,2.90667e-03,2.07907e-03,4.69665e-23,1.67160e-27,3.27662e-23,6.30399e-17,0.00000e+00,0.00000e+00,0.00000e+00,3.01109e-12,7.60001e-01,5.74307e-05,1.86516e-07,1.21155e-05,5.99618e-02,2.41091e-14,4.78808e-11,5.20613e-11,2.99994e-10
1.58589e+05,8.75014e-08,2.87803e-03,2.05859e-03,4.51429e-23,1.62268e-27,3.14939e-23,6.11951e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.92371e-12,7.60001e-01,5.74306e-05,1.86525e-07,1.21155e-05,5.99618e-02,2.41092e-14,4.78813e-11,5.20613e-11,2.99994e-10
1.61761e+05,8.83677e-08,2.84968e-03,2.03831e-03,4.33902e-23,1.57520e-27,3.02711e-23,5.94043e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.80710e-12,7.60001e-01,5.74306e-05,1.86534e-07,1.21155e-05,5.99618e-02,2.41092e-14,4.78819e-11,5.20613e-11,2.99994e-10
1.64996e+05,8.92426e-08,2.82160e-03,2.01823e-03,4.17054e-23,1.52910e-27,2.90957e-23,5.76659e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.70628e-12,7.60001e-01,5.74305e-05,1.86542e-07,1.21155e-05,5.99618e-02,2.41093e-14,4.78825e-11,5.20613e-11,2.99994e-10
1.68295e+05,9.01262e-08,2.79381e-03,1.99835e-03,4.00861e-23,1.48435e-27,2.79660e-23,5.59783e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.62862e-12,7.60001e-01,5.74305e-05,1.86551e-07,1.21155e-05,5.99618e-02,2.41094e-14,4.78832e-11,5.20613e-11,2.99994e-10
1.71660e+05,9.10185e-08,2.76628e-03,1.97866e-03,3.85297e-23,1.44091e-27,2.68802e-23,5.43401e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.56049e-12,7.60001e-01,5.74304e-05,1.86560e-07,1.21156e-05,5.99618e-02,2.41094e-14,4.78838e-11,5.20613e-11,2.99994e-10
1.75093e+05,9.19196e-08,2.73903e-03,1.95917e-03,3.70337e-23,1.39875e-27,2.58365e-23,5.27499e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.49059e-12,7.60001e-01,5.74304e-05,1.86568e-07,1.21156e-05,5.99618e-02,2.41095e-14,4.78844e-11,5.20613e-11,2.99994e-10
1.78595e+05,9.28296e-08,2.71205e-03,1.93987e-03,3.55957e-23,1.35781e-27,2.48333e-23,5.12062e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.41750e-12,7.60001e-01,5.74303e-05,1.86577e-07,1.21156e-05,5.99618e-02,2.41095e-14,4.78851e-11,5.20613e-11,2.99994e-10
1.82166e+05,9.37487e-08,2.68533e-03,1.92076e-03,3.42136e-23,1.31808e-27,2.38691e-23,4.97077e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.34490e-12,7.60001e-01,5.74303e-05,1.86585e-07,1.21156e-05,5.99618e-02,2.41095e-14,4.78858e-11,5.20613e-11,2.99994e-10
1.85809e+05,9.46769e-08,2.65888e-03,1.90183e-03,3.28852e-23,1.27951e-27,2.29423e-23,4.82530e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.27556e-12,7.60001e-01,5.74302e-05,1.86593e-07,1.21156e-05,5.99618e-02,2.41096e-14,4.78865e-11,5.20613e-11,2.99994e-10
1.89524e+05,9.56142e-08,2.63268e-03,1.88310e-03,3.16084e-23,1.24206e-27,2.20515e-23,4.68410e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.20957e-12,7.60001e-01,5.74302e-05,1.86601e-07,1.21157e-05,5.99618e-02,2.41096e-14,4.78872e-11,5.20613e-11,2.99994e-10
1.93314e+05,9.65608e-08,2.60675e-03,1.86455e-03,3.03811e-23,1.20571e-27,2.11953e-23,4.54702e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.14583e-12,7.60001e-01,5.74301e-05,1.86609e-07,1.21157e-05,5.99618e-02,2.41096e-14,4.78880e-11,5.20613e-11,2.99994e-10
1.97180e+05,9.75168e-08,2.58107e-03,1.84618e-03,2.92015e-23,1.17043e-27,2.03724e-23,4.41395e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.08357e-12,7.60001e-01,5.74301e-05,1.86617e-07,1.21157e-05,5.99618e-02,2.41097e-14,4.78887e-11,5.20613e-11,2.99994e-10
2.01123e+05,9.84823e-08,2.55564e-03,1.82799e-03,2.80676e-23,1.13618e-27,1.95814e-23,4.28478e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.02276e-12,7.60001e-01,5.74300e-05,1.86625e-07,1.21157e-05,5.99618e-02,2.41097e-14,4.78895e-11,5.20613e-11,2.99994e-10
2.05145e+05,9.94573e-08,2.53046e-03,1.80998e-03,2.69778e-23,1.10293e-27,1.88211e-23,4.15939e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.96366e-12,7.60001e-01,5.74300e-05,1.86632e-07,1.21157e-05,5.99618e-02,2.41097e-14,4.78903e-11,5.20613e-11,2.99994e-10
2.09247e+05,1.00442e-07,2.50553e-03,1.79215e-03,2.59304e-23,1.07065e-27,1.80903e-23,4.03767e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.90638e-12,7.60001e-01,5.74300e-05,1.86640e-07,1.21157e-05,5.99618e-02,2.41097e-14,4.78911e-11,5.20613e-11,2.99994e-10
2.13432e+05,1.01436e-07,2.48085e-03,1.77450e-03,2.49236e-23,1.03932e-27,1.73879e-23,3.91951e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.85085e-12,7.60001e-01,5.74299e-05,1.86647e-07,1.21158e-05,5.99618e-02,2.41098e-14,4.78920e-11,5.20613e-11,2.99994e-10
2.17700e+05,1.02441e-07,2.45641e-03,1.75701e-03,2.39558e-23,1.00890e-27,1.67128e-23,3.80481e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.79693e-12,7.60001e-01,5.74299e-05,1.86654e-07,1.21158e-05,5.99618e-02,2.41098e-14,4.78928e-11,5.20613e-11,2.99994e-10
2.22053e+05,1.03455e-07,2.43221e-03,1.73971e-03,2.30257e-23,9.79380e-28,1.60638e-23,3.69346e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.74455e-12,7.60001e-01,5.74298e-05,1.86661e-07,1.21158e-05,5.99618e-02,2.41098e-14,4.78937e-11,5.20613e-11,2.99994e-10
2.26494e+05,1.04479e-07,2.40825e-03,1.72257e-03,2.21317e-23,9.50719e-28,1.54401e-23,3.58538e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.69366e-12,7.60001e-01,5.74298e-05,1.86669e-07,1.21158e-05,5.99618e-02,2.41098e-14,4.78946e-11,5.20613e-11,2.99994e-10
2.31023e+05,1.05514e-07,2.38452e-03,1.70560e-03,2.12723e-23,9.22897e-28,1.48406e-23,3.48045e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.64425e-12,7.60001e-01,5.74297e-05,1.86675e-07,1.21158e-05,5.99618e-02,2.41098e-14,4.78955e-11,5.20613e-11,2.99994e-10
2.35643e+05,1.06558e-07,2.36103e-03,1.68879e-03,2.04464e-23,8.95889e-28,1.42644e-23,3.37860e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.24290e-12,7.60001e-01,5.74297e-05,1.86680e-07,1.21158e-05,5.99618e-02,2.41098e-14,4.78964e-11,5.20613e-11,2.99994e-10
2.37851e+05,1.07055e-07,2.35005e-03,1.68094e-03,2.00685e-23,8.83441e-28,1.40008e-23,3.33166e-17,0.00000e+00,0.00000e+00,0.00000e+00,8.83007e-13,7.60001e-01,5.74297e-05,1.86681e-07,1.21159e-05,5.99618e-02,2.41098e-14,4.78968e-11,5.20613e-11,2.99994e-10
2.39423e+05,1.07408e-07,2.34232e-03,1.67541e-03,1.98057e-23,8.74752e-28,1.38175e-23,3.29889e-17,0.00000e+00,0.00000e+00,0.00000e+00,7.06784e-13,7.60001e-01,5.74297e-05,1.86682e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.78971e-11,5.20613e-11,2.99994e-10
2.41258e+05,1.07818e-07,2.33339e-03,1.66902e-03,1.95056e-23,8.64792e-28,1.36081e-23,3.26132e-17,0.00000e+00,0.00000e+00,0.00000e+00,6.56841e-13,7.60001e-01,5.74297e-05,1.86683e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.78975e-11,5.20613e-11,2.99994e-10
2.44010e+05,1.08429e-07,2.32020e-03,1.65958e-03,1.90681e-23,8.50201e-28,1.33028e-23,3.20630e-17,0.00000e+00,0.00000e+00,0.00000e+00,6.87175e-13,7.60001e-01,5.74297e-05,1.86684e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.78980e-11,5.20613e-11,2.99994e-10
2.48138e+05,1.09339e-07,2.30081e-03,1.64572e-03,1.84388e-23,8.29072e-28,1.28638e-23,3.12662e-17,0.00000e+00,0.00000e+00,0.00000e+00,7.21939e-13,7.60001e-01,5.74297e-05,1.86686e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.78989e-11,5.20613e-11,2.99994e-10
2.53100e+05,1.10422e-07,2.27815e-03,1.62951e-03,1.77229e-23,8.04809e-28,1.23644e-23,3.03512e-17,0.00000e+00,0.00000e+00,0.00000e+00,7.05492e-13,7.60001e-01,5.74296e-05,1.86688e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.78998e-11,5.20613e-11,2.99994e-10
2.58161e+05,1.11515e-07,2.25570e-03,1.61345e-03,1.70348e-23,7.81257e-28,1.18843e-23,2.94630e-17,0.00000e+00,0.00000e+00,0.00000e+00,6.63392e-13,7.60001e-01,5.74296e-05,1.86690e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.79008e-11,5.20613e-11,2.99994e-10
2.63324e+05,1.12619e-07,2.23348e-03,1.59756e-03,1.63734e-23,7.58394e-28,1.14229e-23,2.86008e-17,0.00000e+00,0.00000e+00,0.00000e+00,6.29704e-13,7.60001e-01,5.74296e-05,1.86692e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.79018e-11,5.20613e-11,2.99994e-10
2.68589e+05,1.13734e-07,2.21148e-03,1.58182e-03,1.57376e-23,7.36200e-28,1.09793e-23,2.77638e-17,0.00000e+00,0.00000e+00,0.00000e+00,6.12482e-13,7.60001e-01,5.74296e-05,1.86694e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.79029e-11,5.20613e-11,2.99994e-10
2.73960e+05,1.14860e-07,2.18969e-03,1.56624e-03,1.51266e-23,7.14656e-28,1.05530e-23,2.69513e-17,0.00000e+00,0.00000e+00,0.00000e+00,6.01508e-13,7.60001e-01,5.74296e-05,1.86696e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.79039e-11,5.20613e-11,2.99994e-10
2.79439e+05,1.15997e-07,2.16812e-03,1.55081e-03,1.45392e-23,6.93742e-28,1.01433e-23,2.61626e-17,0.00000e+00,0.00000e+00,0.00000e+00,5.87370e-13,7.60001e-01,5.74295e-05,1.86698e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.79050e-11,5.20613e-11,2.99994e-10
2.85027e+05,1.17145e-07,2.14676e-03,1.53553e-03,1.39747e-23,6.73440e-28,9.74945e-24,2.53970e-17,0.00000e+00,0.00000e+00,0.00000e+00,5.69135e-13,7.60001e-01,5.74295e-05,1.86700e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.79061e-11,5.20613e-11,2.99994e-10
2.90727e+05,1.18305e-07,2.12561e-03,1.52040e-03,1.34321e-23,6.53732e-28,9.37090e-24,2.46537e-17,0.00000e+00,0.00000e+00,0.00000e+00,5.50393e-13,7.60001e-01,5.74295e-05,1.86701e-07,1.21159e-05,5.99618e-02,2.41099e-14,4.79072e-11,5.20613e-11,2.99994e-10
2.96540e+05,1.19477e-07,2.10467e-03,1.50542e-03,1.29106e-23,6.34601e-28,9.00705e-24,2.39323e-17,0.00000e+00,0.00000e+00,0.00000e+00,5.33596e-13,7.60001e-01,5.74295e-05,1.86703e-07,1.21160e-05,5.99618e-02,2.41099e-14,4.79083e-11,5.20613e-11,2.99994e-10
3.02470e+05,1.20659e-07,2.08394e-03,1.49059e-03,1.24093e-23,6.16030e-28,8.65733e-24,2.32319e-17,0.00000e+00,0.00000e+00,0.00000e+00,5.18539e-13,7.60001e-01,5.74295e-05,1.86704e-07,1.21160e-05,5.99618e-02,2.41099e-14,4.79094e-11,5.20613e-11,2.99994e-10
3.08519e+05,1.21854e-07,2.06341e-03,1.47591e-03,1.19275e-23,5.98003e-28,8.32119e-24,2.25520e-17,0.00000e+00,0.00000e+00,0.00000e+00,5.04009e-13,7.60001e-01,5.74295e-05,1.86706e-07,1.21160e-05,5.99618e-02,2.41099e-14,4.79106e-11,5.20613e-11,2.99994e-10
3.14688e+05,1.23060e-07,2.04308e-03,1.46137e-03,1.14644e-23,5.80502e-28,7.99810e-24,2.18921e-17,0.00000e+00,0.00000e+00,0.00000e+00,4.89398e-13,7.60001e-01,5.74294e-05,1.86707e-07,1.21160e-05,5.99618e-02,2.41099e-14,4.79118e-11,5.20613e-11,2.99994e-10
3.20981e+05,1.24279e-07,2.02295e-03,1.44697e-03,1.10192e-23,5.63514e-28,7.68755e-24,2.12514e-17,0.00000e+00,0.00000e+00,0.00000e+00,4.74887e-13,7.60001e-01,5.74294e-05,1.86708e-07,1.21160e-05,5.99618e-02,2.41099e-14,4.79129e-11,5.20613e-11,2.99994e-10
3.27400e+05,1.25509e-07,2.00302e-03,1.43272e-03,1.05914e-23,5.47024e-28,7.38906e-24,2.06295e-17,0.00000e+00,0.00000e+00,0.00000e+00,4.60842e-13,7.60001e-01,5.74294e-05,1.86710e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79141e-11,5.20613e-11,2.99994e-10
3.33947e+05,1.26752e-07,1.98329e-03,1.41860e-03,1.01801e-23,5.31015e-28,7.10216e-24,2.00258e-17,0.00000e+00,0.00000e+00,0.00000e+00,4.47376e-13,7.60001e-01,5.74294e-05,1.86711e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79154e-11,5.20613e-11,2.99994e-10
3.40625e+05,1.28007e-07,1.96375e-03,1.40463e-03,9.78487e-24,5.15476e-28,6.82640e-24,1.94397e-17,0.00000e+00,0.00000e+00,0.00000e+00,4.34378e-13,7.60001e-01,5.74294e-05,1.86712e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79166e-11,5.20613e-11,2.99994e-10
3.47437e+05,1.29274e-07,1.94441e-03,1.39079e-03,9.40495e-24,5.00391e-28,6.56135e-24,1.88709e-17,0.00000e+00,0.00000e+00,0.00000e+00,4.21725e-13,7.60001e-01,5.74294e-05,1.86713e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79178e-11,5.20613e-11,2.99994e-10
3.54385e+05,1.30554e-07,1.92525e-03,1.37709e-03,9.03978e-24,4.85747e-28,6.30659e-24,1.83186e-17,0.00000e+00,0.00000e+00,0.00000e+00,2.95387e-13,7.60001e-01,5.74293e-05,1.86713e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79191e-11,5.20613e-11,2.99994e-10
3.56897e+05,1.31015e-07,1.91846e-03,1.37223e-03,8.91296e-24,4.80627e-28,6.21812e-24,1.81255e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.98199e-13,7.60001e-01,5.74293e-05,1.86712e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79196e-11,5.20613e-11,2.99994e-10
3.58260e+05,1.31265e-07,1.91481e-03,1.36962e-03,8.84522e-24,4.77885e-28,6.17086e-24,1.80221e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.54132e-13,7.60001e-01,5.74293e-05,1.86712e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79198e-11,5.20613e-11,2.99994e-10
3.59536e+05,1.31498e-07,1.91141e-03,1.36719e-03,8.78254e-24,4.75343e-28,6.12713e-24,1.79262e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.38590e-13,7.60001e-01,5.74293e-05,1.86712e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79200e-11,5.20613e-11,2.99994e-10
3.61450e+05,1.31847e-07,1.90634e-03,1.36356e-03,8.68977e-24,4.71572e-28,6.06241e-24,1.77840e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.39137e-13,7.60001e-01,5.74293e-05,1.86712e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79204e-11,5.20613e-11,2.99994e-10
3.64321e+05,1.32369e-07,1.89881e-03,1.35818e-03,8.55334e-24,4.66008e-28,5.96723e-24,1.75742e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.46143e-13,7.60001e-01,5.74293e-05,1.86711e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79209e-11,5.20613e-11,2.99994e-10
3.68627e+05,1.33147e-07,1.88769e-03,1.35022e-03,8.35464e-24,4.57865e-28,5.82861e-24,1.72671e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.48599e-13,7.60001e-01,5.74293e-05,1.86710e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79217e-11,5.20613e-11,2.99994e-10
3.75087e+05,1.34303e-07,1.87136e-03,1.33854e-03,8.06935e-24,4.46088e-28,5.62957e-24,1.68230e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.42643e-13,7.60001e-01,5.74293e-05,1.86709e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79228e-11,5.20613e-11,2.99994e-10
3.82588e+05,1.35633e-07,1.85292e-03,1.32536e-03,7.75603e-24,4.33034e-28,5.41099e-24,1.63307e-17,0.00000e+00,0.00000e+00,0.00000e+00,1.34677e-13,7.60001e-01,5.74293e-05,1.86708e-07,1.21160e-05,5.99618e-02,2.41100e-14,4.79242e-11,5.20613e-11,2.99994e-10
